user_id	smiles	start_time	end_time	undos	predictions_used	rubs	prediction_type	group_id	smiles_drawn
23	C(C1=CC=CC=C1)(C1=CC=CC=C1)=O	2017-03-15 15:04:23	2017-03-15 15:04:33	0	1	0	2	1	C(C1=CC=CC=C1)(C1=CC=CC=C1)=O
23	O1C=CC=C1COCC1=CC=CO1	2017-03-15 15:04:39	2017-03-15 15:05:04	0	1	0	2	1	O1C=CC=C1COCC1=CC=CO1
23	C1(=CC=CC=C1)C(=O)C(C1=CC=CC=C1)CC=C	2017-03-15 15:05:09	2017-03-15 15:05:43	0	0	0	2	1	C(CC(C1=CC=CC=C1)C(C1=CC=CC=C1)=O)=C
23	C1=C(C(C)(C)C)C=C(C(C)(C)C)C=C1C=O	2017-03-15 15:05:48	2017-03-15 15:06:04	0	0	0	3	1	C1=C(C(C)(C)C)C=C(C(C)(C)C)C=C1C=O
23	O1C=CC=C1COCC1=CC=CO1	2017-03-15 15:06:09	2017-03-15 15:06:40	0	0	0	0	1	O1C=CC=C1COCC1=COC=C1
23	C(C1=CC=CC=C1)(C1=CC=CC=C1)=O	2017-03-15 15:06:45	2017-03-15 15:07:01	0	0	0	3	1	C1=CC=CC(C(=O)C2=CC=CC=C2)=C1
23	C(/N=N)1\\C(\\N=N)=C(\\N=N)/C(/N=N)=C(/N=N)\\C(\\N=N)=C(\\N=N)/C=1/N=N	2017-03-15 15:07:06	2017-03-15 15:08:40	0	0	0	0	1	C(/N=N)1=C(/N=N)\\C(\\N=N)=C(\\N=N)/C(/N=N)=C(/N=N)\\C(\\N=N)=C/1\\N=N
23	C1(=CC=CC=C1)C(=O)C(C1=CC=CC=C1)CC=C	2017-03-15 15:08:46	2017-03-15 15:09:01	0	0	0	0	1	C1=CC=CC=C1C(=O)C(CC=C)C1=CC=CC=C1
23	C(S)CCCCC(N/N=C/C1=CC=CC=C1)=O	2017-03-15 15:09:06	2017-03-15 15:09:38	0	0	0	3	1	SCCCCCC(N/N=C/C1=CC=CC=C1)=O
23	C1=C(C(C)(C)C)C=C(C(C)(C)C)C=C1C=O	2017-03-15 15:09:44	2017-03-15 15:09:55	0	0	0	0	1	C1=C(C(C)(C)C)C=C(C(C)(C)C)C=C1C=O
23	C(S)CCCCC(N/N=C/C1=CC=CC=C1)=O	2017-03-15 15:10:00	2017-03-15 15:10:35	0	0	0	0	1	C(S)CCCCC(=O)N/N=C/C1=CC=CC=C1
23	CCCCC(=O)NN	2017-03-15 15:10:40	2017-03-15 15:10:52	0	0	0	0	1	CCCCC(=O)NN
15	C[C@H](C#C[Si](C)(C)C)O[Si](C)(C)C(C)(C)C	2017-03-15 15:20:48	2017-03-15 15:22:08	3	1	0	1	1	O([Si](C(C)(C)C)(C)C)[C@@H](C#C[Si](C)(C)C)C
15	CCCCCC(N/N=C/C1=CC=C(F)C=C1)=O	2017-03-15 15:22:17	2017-03-15 15:23:33	3	2	0	3	1	C(/C=N/NC(CCCCC)=O)1=CC=C(F)C=C1
15	N1=C([C@H]2O[C@@H](CCCCCCO)CCC2)C=CC([C@@H]2CCC[C@H](CCCCCCO)O2)=N1	2017-03-15 15:23:41	2017-03-15 15:24:46	2	2	2	1	1	N1=C([C@@H]2O[C@H](CCCCCCO)CCC2)C=CC([C@H]2CCC[C@@H](CCCCCCO)O2)=N1
15	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	2017-03-15 15:24:55	2017-03-15 15:26:01	1	0	0	3	1	C1=CC=NC2NC=C(C(=O)OCC)C(C12)=O
15	CCCCCC(N/N=C/C1=CC=C(F)C=C1)=O	2017-03-15 15:26:11	2017-03-15 15:27:06	0	1	0	1	1	C1=C(F)C=CC(/C=N/NC(CCCCC)=O)=C1
15	O1C([C@H]2O[C@H](CCCCCO)CCC2)=CC=C1[C@@H]1CCC[C@@H](CCCCCO)O1	2017-03-15 15:27:19	2017-03-15 15:27:34	0	3	0	2	1	O1C([C@H]2O[C@H](CCCCCO)CCC2)=CC=C1[C@@H]1CCC[C@@H](CCCCCO)O1
15	O(C(=O)C1=CC=C(B(O)O)C=C1F)CCCCCCCCCCCSSCCCCCCCCCCCOC(=O)C1=CC=C(B(O)O)C=C1F	2017-03-15 15:27:49	2017-03-15 15:30:20	2	1	0	2	1	C(F)1=C(C(OCCCCCCCCCCCSSCCCCCCCCCCCOC(=O)C2=CC=C(B(O)O)C=C2F)=O)C=CC(B(O)O)=C1
15	O1C([C@H]2O[C@H](CCCCCO)CCC2)=CC=C1[C@@H]1CCC[C@@H](CCCCCO)O1	2017-03-15 15:30:28	2017-03-15 15:30:33	3	2	0	1	1	O1C([C@H]2O[C@H](CCCCCO)CCC2)=CC=C1[C@@H]1CCC[C@@H](CCCCCO)O1
15	O(C(=O)C1=CC=C(B(O)O)C=C1F)CCCCCCCCCCCSSCCCCCCCCCCCOC(=O)C1=CC=C(B(O)O)C=C1F	2017-03-15 15:30:40	2017-03-15 15:32:33	0	1	0	3	1	C(F)1=C(C(OCCCCCCCCCCCSSCCCCCCCCCCCOC(=O)C2=CC=C(B(O)O)C=C2F)=O)C=CC(B(O)O)=C1
15	C[C@H](C#C[Si](C)(C)C)O[Si](C)(C)C(C)(C)C	2017-03-15 15:32:44	2017-03-15 15:33:40	0	0	0	0	1	[C@H](C)(O[Si](C)(C)C(C)(C)C)C#C[Si](C)(C)C
15	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	2017-03-15 15:33:46	2017-03-15 15:34:26	2	0	0	0	1	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2
15	CCCCCC(N/N=C/C1=CC=C(F)C=C1)=O	2017-03-15 15:34:35	2017-03-15 15:35:05	3	0	0	0	1	C1=C(/C=N/NC(=O)CCCCC)C=CC(F)=C1
15	N1=C([C@H]2O[C@@H](CCCCCCO)CCC2)C=CC([C@@H]2CCC[C@H](CCCCCCO)O2)=N1	2017-03-15 15:35:14	2017-03-15 15:36:12	0	0	0	0	1	N1=C([C@@H]2O[C@H](CCCCCCO)CCC2)C=CC([C@H]2CCC[C@@H](CCCCCCO)O2)=N1
15	CCCCCC(N/N=C/C1=CC=C(F)C=C1)=O	2017-03-15 15:36:18	2017-03-15 15:37:10	0	1	0	2	1	C(F)1=CC=C(/C=N/NC(CCCCC)=O)C=C1
15	O1C([C@H]2O[C@H](CCCCCO)CCC2)=CC=C1[C@@H]1CCC[C@@H](CCCCCO)O1	2017-03-15 15:37:18	2017-03-15 15:37:24	0	3	0	3	1	O1C([C@H]2O[C@H](CCCCCO)CCC2)=CC=C1[C@@H]1CCC[C@@H](CCCCCO)O1
15	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	2017-03-15 15:37:30	2017-03-15 15:38:11	0	0	0	2	1	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2
15	O1C([C@H]2O[C@H](CCCCCO)CCC2)=CC=C1[C@@H]1CCC[C@@H](CCCCCO)O1	2017-03-15 15:38:17	2017-03-15 15:39:15	2	0	0	0	1	O1C([C@H]2O[C@H](CCCCCCO)CCC2)=CC=C1[C@@H]1CCC[C@@H](CCCCCCO)O1
15	N1=C([C@H]2O[C@@H](CCCCCCO)CCC2)C=CC([C@@H]2CCC[C@H](CCCCCCO)O2)=N1	2017-03-15 15:39:23	2017-03-15 15:39:37	0	3	0	2	1	N1=C([C@H]2O[C@@H](CCCCCCO)CCC2)C=CC([C@@H]2CCC[C@H](CCCCCCO)O2)=N1
15	C(CCCCC)[C@H](C#CC(CCCCCC)O)O	2017-03-15 15:39:47	2017-03-15 15:40:20	0	0	0	2	1	[C@@H](O)(CCCCCC)C#CC(O)CCCCCC
15	C[C@H](C#C[Si](C)(C)C)O[Si](C)(C)C(C)(C)C	2017-03-15 15:40:25	2017-03-15 15:40:42	0	1	0	2	1	C[C@H](C#C[Si](C)(C)C)O[Si](C)(C)C(C)(C)C
15	C(CCCCC)[C@H](C#CC(CCCCCC)O)O	2017-03-15 15:40:47	2017-03-15 15:41:15	4	0	0	0	1	C(CCCCC)[C@H](C#CC(CCCCCC)O)O
15	O(C(=O)C1=CC=C(B(O)O)C=C1F)CCCCCCCCCCCSSCCCCCCCCCCCOC(=O)C1=CC=C(B(O)O)C=C1F	2017-03-15 15:41:20	2017-03-15 15:43:08	3	0	0	1	1	C(F)1=C(C(OCCCCCCCCCCCSSCCCCCCCCCCCOC(=O)C2=CC=C(B(O)O)C=C2F)=O)C=CC(B(O)O)=C1.CC
15	C[C@H](C#C[Si](C)(C)C)O[Si](C)(C)C(C)(C)C	2017-03-15 15:43:14	2017-03-15 15:44:27	3	1	0	3	1	C[C@@H](O[Si](C)(C)C(C)(C)C)C#C[Si](C)(C)C
15	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	2017-03-15 15:44:32	2017-03-15 15:45:04	3	0	0	1	1	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2
15	C(CCCCC)[C@H](C#CC(CCCCCC)O)O	2017-03-15 15:45:10	2017-03-15 15:45:49	3	0	0	3	1	C(CCCCC)[C@@H](O)C#CC(CCCCCC)O
15	N1=C([C@H]2O[C@@H](CCCCCCO)CCC2)C=CC([C@@H]2CCC[C@H](CCCCCCO)O2)=N1	2017-03-15 15:45:56	2017-03-15 15:46:05	3	3	0	3	1	N1=C([C@H]2O[C@@H](CCCCCCO)CCC2)C=CC([C@@H]2CCC[C@H](CCCCCCO)O2)=N1
15	C(CCCCC)[C@H](C#CC(CCCCCC)O)O	2017-03-15 15:46:10	2017-03-15 15:46:38	3	0	0	1	1	C(CCCCC)[C@@H](O)C#CC(CCCCCC)O
15	O(C(=O)C1=CC=C(B(O)O)C=C1F)CCCCCCCCCCCSSCCCCCCCCCCCOC(=O)C1=CC=C(B(O)O)C=C1F	2017-03-15 15:46:43	2017-03-15 15:48:29	3	0	1	0	1	C(F)1=C(C(OCCCCCCCCCCCSSCCCCCCCCCCCOC(=O)C2=CC=C(B(O)O)C=C2F)=O)C=CC(B(O)O)=C1
3	C1=CC=CC=C1C(O)(C)C	2017-03-15 15:51:52	2017-03-15 15:52:09	0	0	0	0	3	C1C(C(O)(C)C)=CC=CC=1
3	C1C(F)C(F)CC(F)C1F	2017-03-15 15:52:15	2017-03-15 15:52:39	0	0	0	1	3	C1C(F)C(F)CC(F)C1F
3	CC([C@@H](N)C(=O)O)C	2017-03-15 15:52:47	2017-03-15 15:53:37	0	0	0	2	3	C(C)(C)[C@@H](N)C(=O)O
3	C(=C)1CC(=C)C(=C)C1	2017-03-15 15:53:44	2017-03-15 15:53:54	0	2	0	3	3	C(=C)1CC(=C)C(=C)C1
3	C(CC)1=CC=CC=C1	2017-03-15 15:54:01	2017-03-15 15:54:07	0	2	0	2	3	C1=CC=CC=C1CC
3	C1=CC=CC=C1C(O)CCCCO	2017-03-15 15:54:12	2017-03-15 15:55:08	0	2	0	1	3	C1C=CC(C(CCCCO)O)=CC=1
3	C1=CC=CC=C1C(O)CCCCO	2017-03-15 15:55:14	2017-03-15 15:55:54	0	6	0	2	3	C1C(C(CCCCO)O)=CC=CC=1
3	C(CC)1=CC=CC=C1	2017-03-15 15:55:59	2017-03-15 15:56:06	0	2	0	3	3	C1=CC=CC=C1CC
3	CC([C@@H](N)C(=O)O)C	2017-03-15 15:56:13	2017-03-15 15:56:47	0	0	0	0	3	[C@H](C(C)C)(N)C(O)=O
3	C1=CC=CC=C1C(O)CCCCO	2017-03-15 15:56:53	2017-03-15 15:57:14	0	0	0	0	3	C1=CC=CC=C1C(O)CCCCO
3	C1=CC=CC=C1C(O)CCCCO	2017-03-15 15:57:22	2017-03-15 15:57:51	0	4	0	3	3	C1=CC=CC=C1C(O)CCCCO
3	P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	2017-03-15 15:57:57	2017-03-15 15:58:12	0	0	0	3	3	C1=CC=CC=C1P(C1=CC=CC=C1)C1=CC=CC=C1
3	P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	2017-03-15 15:58:18	2017-03-15 15:58:33	0	0	0	0	3	C1=CC=CC=C1P(C1=CC=CC=C1)C1=CC=CC=C1
3	CC([C@@H](N)C(=O)O)C	2017-03-15 15:58:39	2017-03-15 15:59:08	0	0	0	1	3	C(C(O)=O)(N)C(C)C
3	C1=CC=CC=C1C(O)(C)C	2017-03-15 15:59:14	2017-03-15 15:59:28	0	4	0	2	3	C1=CC=CC=C1C(O)(C)C
3	C(CC)1=CC=CC=C1	2017-03-15 15:59:34	2017-03-15 15:59:42	0	3	0	1	3	C(CC)1=CC=CC=C1
3	C1C(F)C(F)CC(F)C1F	2017-03-15 15:59:47	2017-03-15 15:59:54	0	1	0	3	3	C1C(F)C(F)CC(F)C1F
3	C1=CC=CC=C1C(O)(C)C	2017-03-15 16:00:00	2017-03-15 16:00:18	0	2	0	3	3	C1(C=CC=CC=1)C(C)(C)O
3	C(CC)1=CC=CC=C1	2017-03-15 16:00:23	2017-03-15 16:00:29	0	0	0	0	3	C(CC)1=CC=CC=C1
3	C(=C)1CC(=C)C(=C)C1	2017-03-15 16:00:35	2017-03-15 16:00:45	0	0	0	0	3	C(=C)1CC(=C)C(=C)C1
3	CC([C@@H](N)C(=O)O)C	2017-03-15 16:00:51	2017-03-15 16:01:38	0	1	0	3	3	[C@H](C(=O)O)(N)C(C)C
3	C(=C)1CC(=C)C(=C)C1	2017-03-15 16:01:44	2017-03-15 16:01:52	0	3	0	1	3	C(=C)1CC(=C)C(=C)C1
3	P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	2017-03-15 16:01:57	2017-03-15 16:02:11	0	0	0	2	3	C1=CC=CC(P(C2=CC=CC=C2)C2=CC=CC=C2)=C1
3	C1C(F)C(F)CC(F)C1F	2017-03-15 16:02:16	2017-03-15 16:02:30	0	0	0	0	3	C1C(F)C(F)CC(F)C1F
3	C(=C)1CC(=C)C(=C)C1	2017-03-15 16:02:35	2017-03-15 16:02:44	0	3	0	2	3	C(=C)1CC(=C)C(=C)C1
3	C1C(F)C(F)CC(F)C1F	2017-03-15 16:02:51	2017-03-15 16:03:03	0	3	0	2	3	C1C(F)C(F)CC(F)C1F
3	P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	2017-03-15 16:03:09	2017-03-15 16:03:22	0	1	0	1	3	C(P(C1=CC=CC=C1)C1=CC=CC=C1)1=CC=CC=C1
3	C1=CC=CC=C1C(O)(C)C	2017-03-15 16:03:27	2017-03-15 16:03:41	0	3	0	1	3	C(C(O)(C)C)1=CC=CC=C1
18	C1=CC(Cl)=NC(Cl)C1C(=O)/C(/C(=O)OCC)=C/N(C)C	2017-03-15 16:21:57	2017-03-15 16:23:13	2	0	0	1	3	C1=CC(Cl)=NC(Cl)=C1C(=O)/C(/C(=O)OCC)=C/N(C)C
18	C1=CC=CC=C1CC(C)NC	2017-03-15 16:23:25	2017-03-15 16:24:12	1	1	0	2	3	C1=CC=CC=C1CC(C)NC
18	C1=CC(Cl)=NC(Cl)C1C(=O)/C(/C(=O)OCC)=C/N(C)C	2017-03-15 16:24:22	2017-03-15 16:25:11	0	0	3	2	3	C1=CC(Cl)=NC(Cl)=C1C(=O)/C(=C/N(C)C)/C(=O)OCC
18	C1=C(C=O)C=CC(F)=C1	2017-03-15 16:25:20	2017-03-15 16:25:39	0	0	0	1	3	C1=C(C=O)C=CC(F)=C1
18	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	2017-03-15 16:25:50	2017-03-15 16:26:32	1	0	0	0	3	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C12
18	C1=CC(Cl)=NC(Cl)=C1C(/C(=C/NC(CO)C)/C(=O)OCC)=O	2017-03-15 16:26:44	2017-03-15 16:27:37	2	0	0	1	3	C1=CC(Cl)=NC(Cl)=C1C(=O)/C(=C/NC(CO)C)/C(=O)OCC
18	C1=CC=CC=C1CC(C)NC	2017-03-15 16:27:50	2017-03-15 16:28:05	2	0	2	1	3	C1=CC=CC=C1CC(NC)C
18	C1=C(C=O)C=CC(F)=C1	2017-03-15 16:28:11	2017-03-15 16:28:22	0	0	0	0	3	C1=C(C=O)C=CC(F)=C1
18	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	2017-03-15 16:28:38	2017-03-15 16:30:12	4	0	0	3	3	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C12
18	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	2017-03-15 16:30:25	2017-03-15 16:30:42	0	0	2	3	3	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1
18	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	2017-03-15 16:30:51	2017-03-15 16:31:56	5	1	0	2	3	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2
18	C1=CC(Cl)=NC(Cl)=C1C(/C(=C/NC(CO)C)/C(=O)OCC)=O	2017-03-15 16:32:04	2017-03-15 16:33:21	0	0	3	2	3	C1=CC(Cl)=NC(Cl)=C1C(=O)/C(/C(=O)OCC)=C/NC(CO)C
18	C1=CC=CC=C1CC(C)NC	2017-03-15 16:33:37	2017-03-15 16:33:53	4	0	0	0	3	C1=CC=CC=C1CC(C)NC
18	C1=C(C=O)C=CC(F)=C1	2017-03-15 16:34:14	2017-03-15 16:34:29	2	0	0	2	3	C1=C(C=O)C=CC(F)=C1
18	C1=CC(Cl)=NC(Cl)=C1C(/C(=C/NC(CO)C)/C(=O)OCC)=O	2017-03-15 16:34:40	2017-03-15 16:35:41	3	0	2	3	3	C1=CC(Cl)=NC(Cl)=C1C(=O)/C(=C/NC(CO)C)/C(=O)OCC
18	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	2017-03-15 16:35:52	2017-03-15 16:36:03	0	0	1	0	3	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1
18	C1=C(C=O)C=CC(F)=C1	2017-03-15 16:36:08	2017-03-15 16:36:20	0	0	0	3	3	C1=C(C=O)C=CC(F)=C1
18	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	2017-03-15 16:36:29	2017-03-15 16:37:58	1	2	3	2	3	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2
18	C1=CC(Cl)=NC(Cl)C1C(=O)/C(/C(=O)OCC)=C/N(C)C	2017-03-15 16:38:08	2017-03-15 16:38:31	0	1	1	3	3	C1=CC(Cl)=NC(Cl)=C1C(/C(=C/N(C)C)/C(=O)OCC)=O
18	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	2017-03-15 16:38:42	2017-03-15 16:39:11	2	1	4	3	3	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2
18	C1=CC(Cl)=NC(Cl)C1C(=O)/C(/C(=O)OCC)=C/N(C)C	2017-03-15 16:39:36	2017-03-15 16:40:44	2	0	1	0	3	C1=CC(Cl)=NC(Cl)C1C(=O)/C(/C(=O)OCC)=C/N(C)C
18	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	2017-03-15 16:40:49	2017-03-15 16:41:02	0	0	5	1	3	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1
18	C1=CC(Cl)=NC(Cl)=C1C(/C(=C/NC(CO)C)/C(=O)OCC)=O	2017-03-15 16:41:13	2017-03-15 16:42:09	15	0	0	0	3	C1=CC(Cl)=NC(Cl)=C1C(=O)/C(/C(=O)OCC)=C/NC(CO)C
18	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	2017-03-15 16:42:15	2017-03-15 16:42:24	0	0	1	2	3	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1
18	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	2017-03-15 16:42:37	2017-03-15 16:43:24	3	1	6	1	3	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2
18	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	2017-03-15 16:43:39	2017-03-15 16:44:22	2	0	1	0	3	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2
18	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	2017-03-15 16:44:32	2017-03-15 16:44:57	0	1	1	1	3	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2
18	C1=CC=CC=C1CC(C)NC	2017-03-15 16:45:05	2017-03-15 16:45:22	0	0	0	3	3	C1=CC=CC=C1CC(C)NC
12	CC(=O)CC(=O)OCC	2017-03-16 12:17:14	2017-03-16 12:17:54	1	0	0	0	2	CC(=O)CC(=O)COC
12	CC(=O)CC(=O)OCC	2017-03-16 12:17:59	2017-03-16 12:18:15	0	1	0	3	2	CC(=O)CC(=O)OCC
12	C(CC)1=CC=CC=C1	2017-03-16 12:18:19	2017-03-16 12:18:25	0	0	0	3	2	C(CC)1=CC=CC=C1
12	C(Cl)(Cl)(C)C	2017-03-16 12:18:30	2017-03-16 12:18:43	0	0	0	0	2	ClC(C)(C)Cl
12	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	2017-03-16 12:18:49	2017-03-16 12:19:39	1	0	0	3	2	C1(=CC=C(C(F)(F)F)C=C1)C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1
12	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	2017-03-16 12:19:44	2017-03-16 12:20:24	0	0	0	1	2	C1(=CC=C(C(F)(F)F)C=C1)C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1
12	C1CCCC2CC3CCCCC3CC12	2017-03-16 12:20:29	2017-03-16 12:20:36	0	0	0	2	2	C1CCCCC11CCCC2(CCCCC2)C1
12	C1=CC=CC=C1C(O)CCCCO	2017-03-16 12:20:45	2017-03-16 12:21:01	0	1	0	3	2	C1=CC=CC=C1C(O)CCCCO
12	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	2017-03-16 12:21:06	2017-03-16 12:21:59	3	1	0	2	2	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1
12	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	2017-03-16 12:22:04	2017-03-16 12:22:38	0	0	0	0	2	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1
12	C1=CC=CC=C1C(O)CCCCO	2017-03-16 12:22:41	2017-03-16 12:23:14	1	1	2	2	2	C1=CC=CC=C1C(O)CCCCO
12	C1=CC=CC=C1C(O)CCCCO	2017-03-16 12:23:17	2017-03-16 12:23:49	0	0	1	0	2	C1=CC=CC=C1C(O)CCCCO
12	C1=CC=CC=C1C(O)CCCCO	2017-03-16 12:23:52	2017-03-16 12:24:07	0	1	0	1	2	C1=CC=CC=C1C(O)CCCCO
12	C(N=CC=NC1=C(C)C=C(C)C=C1C)1=C(C)C=C(C)C=C1C	2017-03-16 12:24:13	2017-03-16 12:24:48	1	0	0	3	2	C(N=CC=NC1=C(C)C=C(C)C=C1C)1=C(C)C=C(C)C=C1C
12	C(Cl)(Cl)(C)C	2017-03-16 12:24:52	2017-03-16 12:25:09	1	0	0	1	2	ClC(C)(C)Cl
12	CC(=O)CC(=O)OCC	2017-03-16 12:25:13	2017-03-16 12:25:38	3	1	0	2	2	CC(=O)CC(=O)OCC
12	C1CCCC2CC3CCCCC3CC12	2017-03-16 12:25:42	2017-03-16 12:25:50	1	2	0	1	2	C1CCCC2CC3CCCCC3CC12
12	C(N=CC=NC1=C(C)C=C(C)C=C1C)1=C(C)C=C(C)C=C1C	2017-03-16 12:25:53	2017-03-16 12:26:20	0	0	0	0	2	C(C=NN=CC1=C(C)C=C(C)C=C1C)1=C(C)C=C(C)C=C1C
